Configuration log weight                          
9.93352                                           
12.5992                                           
21.0055                                           
27.8318                                           
33.4413                                           
40.3561                                           
47.6915                                           
55.014                                            
58.5907                                           
65.521                                            
69.7435                                           
76.641                                            
84.8128                                           
88.3781                                           
94.5408                                           
100.333                                           
105.359                                           
108.44                                            
110.971                                           
115.891                                           
119.145                                           
126.647                                           
131.555                                           
135.804                                           
145.371                                           
150.146                                           
153.2                                             
159.933                                           
166.61                                            
166.621                                           
172.029                                           
183.546                                           
183.218                                           
189.158                                           
193.968                                           
198.22                                            
200.728                                           
208.287                                           
213.911                                           
221.816                                           
224.551                                           
232.475                                           
231.063                                           
236.841                                           
243.126                                           
248.263                                           
252.894                                           
256.495                                           
264.684                                           
271.474                                           
282.059                                           
285.695                                           
288.023                                           
291.684                                           
297.811                                           
307.493                                           
312.419                                           
321.192                                           
322.723                                           
329.954                                           
333.008                                           
338.112                                           
342.867                                           
346.259                                           
349.668                                           
355.616                                           
359.625                                           
368.989                                           
377.276                                           
382.476                                           
389.804                                           
390.033                                           
393.24                                            
396.02                                            
395.997                                           
401.153                                           
402.248                                           
404.901                                           
407.167                                           
410.46                                            
413.595                                           
418.727                                           
420.822                                           
421.932                                           
423.91                                            
423.181                                           
427.212                                           
428.185                                           
427.933                                           
436.826                                           
433.656                                           
434.817                                           
435.041                                           
436.836                                           
441.339                                           
441.985                                           
442.262                                           
442.775                                           
446.036                                           
450.536                                           
452.552                                           
453.697                                           
456.355                                           
459.419                                           
458.515                                           
462.846                                           
464.47                                            
468.92                                            
464.641                                           
467.796                                           
464.614                                           
470.489                                           
472.775                                           
472.294                                           
478.308                                           
477.776                                           
481.593                                           
483.005                                           
487.713                                           
487.544                                           
485.331                                           
486.561                                           
489.71                                            
494.13                                            
497.616                                           
499.896                                           
502.747                                           
505.906                                           
503.939                                           
503.822                                           
505.428                                           
509.162                                           
513.953                                           
514.732                                           
515.863                                           
519.45                                            
525.608                                           
529.328                                           
531.579                                           
533.458                                           
534.744                                           
535.986                                           
